STDR_YM_CD,RD_LINK_ID,SIGNGU_CD,ADSTRD_CD,DAYWEEK_CD,AGRDE_CD,TMZON_CD,FLPOP_CO
201510,122566,11560,11560540,2,00,02,60
201510,122566,11560,11560540,2,00,03,106
201510,122566,11560,11560540,2,00,04,107
201510,122566,11560,11560540,2,00,05,102
201510,122566,11560,11560540,2,00,06,24
201510,122566,11560,11560540,2,10,00,25
201510,122566,11560,11560540,2,10,01,0
201510,122566,11560,11560540,2,10,02,1
201510,122566,11560,11560540,2,10,03,5
201510,122566,11560,11560540,2,10,04,6
201510,122566,11560,11560540,2,10,05,10
201510,122566,11560,11560540,2,10,06,3
201510,122566,11560,11560540,2,20,00,71
201510,122566,11560,11560540,2,20,01,1
201510,122566,11560,11560540,2,20,02,6
201510,122566,11560,11560540,2,20,03,13
201510,122566,11560,11560540,2,20,04,18
201510,122566,11560,11560540,2,20,05,24
201510,122566,11560,11560540,2,20,06,8
201510,122566,11560,11560540,2,30,00,95
201510,122566,11560,11560540,2,30,01,2
201510,122566,11560,11560540,2,30,02,12
201510,122566,11560,11560540,2,30,03,23
201510,122566,11560,11560540,2,30,04,26
201510,122566,11560,11560540,2,30,05,26
201510,122566,11560,11560540,2,30,06,6
201510,122566,11560,11560540,2,40,00,84
201510,122566,11560,11560540,2,40,01,1
201510,122566,11560,11560540,2,40,02,13
201510,122566,11560,11560540,2,40,03,22
201510,122566,11560,11560540,2,40,04,22
201510,122566,11560,11560540,2,40,05,20
201510,122566,11560,11560540,2,40,06,4
201510,122566,11560,11560540,2,50,00,80
201510,122566,11560,11560540,2,50,01,0
201510,122566,11560,11560540,2,50,02,15
201510,122566,11560,11560540,2,50,03,24
201510,122566,11560,11560540,2,50,04,22
201510,122566,11560,11560540,2,50,05,16
201510,122566,11560,11560540,2,50,06,2
201510,122566,11560,11560540,2,60,00,48
201510,122566,11560,11560540,2,60,01,0
201510,122566,11560,11560540,2,60,02,11
201510,122566,11560,11560540,2,60,03,18
201510,122566,11560,11560540,2,60,04,13
201510,122566,11560,11560540,2,60,05,6
201510,122566,11560,11560540,2,60,06,0
201510,122807,11560,11560540,1,00,00,1030
201510,122807,11560,11560540,1,00,01,5
201510,122807,11560,11560540,1,00,02,178
201510,122807,11560,11560540,1,00,03,238
201510,122807,11560,11560540,1,00,04,260
201510,122807,11560,11560540,1,00,05,277
201510,122807,11560,11560540,1,00,06,72
201510,122807,11560,11560540,1,10,00,14
201510,122807,11560,11560540,1,10,01,0
201510,122807,11560,11560540,1,10,02,0
201510,122807,11560,11560540,1,10,03,1
201510,122807,11560,11560540,1,10,04,3
201510,122807,11560,11560540,1,10,05,8
201510,122807,11560,11560540,1,10,06,2
201510,122807,11560,11560540,1,20,00,125
201510,122807,11560,11560540,1,20,01,1
201510,122807,11560,11560540,1,20,02,16
201510,122807,11560,11560540,1,20,03,25
201510,122807,11560,11560540,1,20,04,28
201510,122807,11560,11560540,1,20,05,41
201510,122807,11560,11560540,1,20,06,15
201510,122807,11560,11560540,1,30,00,294
201510,122807,11560,11560540,1,30,01,2
201510,122807,11560,11560540,1,30,02,51
201510,122807,11560,11560540,1,30,03,66
201510,122807,11560,11560540,1,30,04,74
201510,122807,11560,11560540,1,30,05,83
201510,122807,11560,11560540,1,30,06,19
201510,122807,11560,11560540,1,40,00,299
201510,122807,11560,11560540,1,40,01,1
201510,122807,11560,11560540,1,40,02,52
201510,122807,11560,11560540,1,40,03,69
201510,122807,11560,11560540,1,40,04,79
201510,122807,11560,11560540,1,40,05,78
201510,122807,11560,11560540,1,40,06,19
201510,122807,11560,11560540,1,50,00,205
201510,122807,11560,11560540,1,50,01,1
201510,122807,11560,11560540,1,50,02,39
201510,122807,11560,11560540,1,50,03,50
201510,122807,11560,11560540,1,50,04,53
201510,122807,11560,11560540,1,50,05,49
201510,122807,11560,11560540,1,50,06,13
201510,122807,11560,11560540,1,60,00,93
201510,122807,11560,11560540,1,60,01,0
201510,122807,11560,11560540,1,60,02,20
201510,122807,11560,11560540,1,60,03,27
201510,122807,11560,11560540,1,60,04,24
201510,122807,11560,11560540,1,60,05,19
201510,122807,11560,11560540,1,60,06,3
201510,122807,11560,11560540,2,00,00,585
201510,122807,11560,11560540,2,00,01,5
201510,122807,11560,11560540,2,00,02,89
201510,122807,11560,11560540,2,00,03,143
201510,122807,11560,11560540,2,00,04,150
201510,122807,11560,11560540,2,00,05,157
201510,122807,11560,11560540,2,00,06,41
201510,122807,11560,11560540,2,10,00,44
201510,122807,11560,11560540,2,10,01,0
201510,122807,11560,11560540,2,10,02,2
201510,122807,11560,11560540,2,10,03,9
