STDR_YM_CD,RD_LINK_ID,SIGNGU_CD,ADSTRD_CD,DAYWEEK_CD,AGRDE_CD,TMZON_CD,FLPOP_CO
201508,124280,11560,11560540,1,10,06,0
201508,124280,11560,11560540,1,20,00,99.66925
201508,124280,11560,11560540,1,20,01,0.026
201508,124280,11560,11560540,1,20,02,14.5125
201508,124280,11560,11560540,1,20,03,25.66225
201508,124280,11560,11560540,1,20,04,23.514
201508,124280,11560,11560540,1,20,05,27.492125
201508,124280,11560,11560540,1,20,06,8.462375
201508,124280,11560,11560540,1,30,00,215.337375
201508,124280,11560,11560540,1,30,01,1.941875
201508,124280,11560,11560540,1,30,02,30.53025
201508,124280,11560,11560540,1,30,03,55.728
201508,124280,11560,11560540,1,30,04,50.3525
201508,124280,11560,11560540,1,30,05,58.786875
201508,124280,11560,11560540,1,30,06,17.997875
201508,124280,11560,11560540,1,40,00,196.352375
201508,124280,11560,11560540,1,40,01,0.746375
201508,124280,11560,11560540,1,40,02,28.622375
201508,124280,11560,11560540,1,40,03,53.574375
201508,124280,11560,11560540,1,40,04,48.649625
201508,124280,11560,11560540,1,40,05,49.95225
201508,124280,11560,11560540,1,40,06,14.807375
201508,124280,11560,11560540,1,50,00,128.79675
201508,124280,11560,11560540,1,50,01,0.28975
201508,124280,11560,11560540,1,50,02,19.801125
201508,124280,11560,11560540,1,50,03,35.933875
201508,124280,11560,11560540,1,50,04,34.59075
201508,124280,11560,11560540,1,50,05,29.81775
201508,124280,11560,11560540,1,50,06,8.3635
201508,124280,11560,11560540,1,60,00,44.0365
201508,124280,11560,11560540,1,60,01,0
201508,124280,11560,11560540,1,60,02,7.596125
201508,124280,11560,11560540,1,60,03,15.689
201508,124280,11560,11560540,1,60,04,13.21425
201508,124280,11560,11560540,1,60,05,6.62425
201508,124280,11560,11560540,1,60,06,0.912875
201508,124280,11560,11560540,2,00,00,120.3509375
201508,124280,11560,11560540,2,00,01,1.350625
201508,124280,11560,11560540,2,00,02,11.635
201508,124280,11560,11560540,2,00,03,40.495
201508,124280,11560,11560540,2,00,04,36.715625
201508,124280,11560,11560540,2,00,05,28.688125
201508,124280,11560,11560540,2,00,06,1.4665625
201508,124280,11560,11560540,2,10,00,1.101875
201508,124280,11560,11560540,2,10,01,0
201508,124280,11560,11560540,2,10,02,0.08625
201508,124280,11560,11560540,2,10,03,1.015625
201508,124280,11560,11560540,2,10,04,0
201508,124280,11560,11560540,2,10,05,0
201508,124280,11560,11560540,2,10,06,0
201508,124280,11560,11560540,2,20,00,15.990625
201508,124280,11560,11560540,2,20,01,0.11875
201508,124280,11560,11560540,2,20,02,0.02875
201508,124280,11560,11560540,2,20,03,3.8153125
201508,124280,11560,11560540,2,20,04,4.460625
201508,124280,11560,11560540,2,20,05,6.63125
201508,124280,11560,11560540,2,20,06,0.9359375
201508,124280,11560,11560540,2,30,00,38.9271875
201508,124280,11560,11560540,2,30,01,1.231875
201508,124280,11560,11560540,2,30,02,2.645625
201508,124280,11560,11560540,2,30,03,11.475
201508,124280,11560,11560540,2,30,04,11.4053125
201508,124280,11560,11560540,2,30,05,11.8446875
201508,124280,11560,11560540,2,30,06,0.3246875
201508,124280,11560,11560540,2,40,00,31.4590625
201508,124280,11560,11560540,2,40,01,0
201508,124280,11560,11560540,2,40,02,3.7715625
201508,124280,11560,11560540,2,40,03,10.176875
201508,124280,11560,11560540,2,40,04,10.346875
201508,124280,11560,11560540,2,40,05,6.9578125
201508,124280,11560,11560540,2,40,06,0.2059375
201508,124280,11560,11560540,2,50,00,24.23625
201508,124280,11560,11560540,2,50,01,0
201508,124280,11560,11560540,2,50,02,3.5671875
201508,124280,11560,11560540,2,50,03,9.813125
201508,124280,11560,11560540,2,50,04,7.8334375
201508,124280,11560,11560540,2,50,05,3.0225
201508,124280,11560,11560540,2,50,06,0
201508,124280,11560,11560540,2,60,00,8.6359375
201508,124280,11560,11560540,2,60,01,0
201508,124280,11560,11560540,2,60,02,1.535625
201508,124280,11560,11560540,2,60,03,4.1990625
201508,124280,11560,11560540,2,60,04,2.669375
201508,124280,11560,11560540,2,60,05,0.231875
201508,124280,11560,11560540,2,60,06,0
201508,124313,11560,11560540,1,00,00,85.6758516483517
201508,124313,11560,11560540,1,00,01,0.292181318681319
201508,124313,11560,11560540,1,00,02,13.4858571428571
201508,124313,11560,11560540,1,00,03,19.5396813186813
201508,124313,11560,11560540,1,00,04,21.8574230769231
201508,124313,11560,11560540,1,00,05,24.5408351648352
201508,124313,11560,11560540,1,00,06,5.95987362637363
201508,124313,11560,11560540,1,10,00,0.995351648351648
201508,124313,11560,11560540,1,10,01,0
201508,124313,11560,11560540,1,10,02,0
201508,124313,11560,11560540,1,10,03,0.0116373626373626
201508,124313,11560,11560540,1,10,04,0.153153846153846
201508,124313,11560,11560540,1,10,05,0.561587912087912
201508,124313,11560,11560540,1,10,06,0.268972527472527
201508,124313,11560,11560540,1,20,00,9.39301648351648
201508,124313,11560,11560540,1,20,01,0.0116923076923077
201508,124313,11560,11560540,1,20,02,0.894917582417582
201508,124313,11560,11560540,1,20,03,1.70960989010989
201508,124313,11560,11560540,1,20,04,1.91818681318681
201508,124313,11560,11560540,1,20,05,3.41257142857143
201508,124313,11560,11560540,1,20,06,1.44603846153846
201508,124313,11560,11560540,1,30,00,24.2217197802198
201508,124313,11560,11560540,1,30,01,0.0556263736263736
201508,124313,11560,11560540,1,30,02,3.69813186813187
201508,124313,11560,11560540,1,30,03,5.46131318681319
201508,124313,11560,11560540,1,30,04,6.07234615384615
201508,124313,11560,11560540,1,30,05,7.33351098901099
201508,124313,11560,11560540,1,30,06,1.60079120879121
201508,124313,11560,11560540,1,40,00,25.8798351648352
201508,124313,11560,11560540,1,40,01,0.0566043956043956
201508,124313,11560,11560540,1,40,02,4.24723076923077
201508,124313,11560,11560540,1,40,03,6.15359340659341
201508,124313,11560,11560540,1,40,04,6.93338461538462
201508,124313,11560,11560540,1,40,05,7.12078021978022
201508,124313,11560,11560540,1,40,06,1.36824175824176
201508,124313,11560,11560540,1,50,00,17.4609725274725
201508,124313,11560,11560540,1,50,01,0.102324175824176
201508,124313,11560,11560540,1,50,02,3.08213736263736
201508,124313,11560,11560540,1,50,03,4.17644505494505
201508,124313,11560,11560540,1,50,04,4.7440989010989
201508,124313,11560,11560540,1,50,05,4.42067582417582
201508,124313,11560,11560540,1,50,06,0.935291208791209
201508,124313,11560,11560540,1,60,00,7.72495604395604
201508,124313,11560,11560540,1,60,01,0.0659340659340659
201508,124313,11560,11560540,1,60,02,1.56343956043956
201508,124313,11560,11560540,1,60,03,2.02708241758242
201508,124313,11560,11560540,1,60,04,2.03625274725275
201508,124313,11560,11560540,1,60,05,1.69170879120879
201508,124313,11560,11560540,1,60,06,0.340538461538462
201508,124313,11560,11560540,2,00,00,38.6415384615385
201508,124313,11560,11560540,2,00,01,0.645137362637363
201508,124313,11560,11560540,2,00,02,4.67958791208791
201508,124313,11560,11560540,2,00,03,8.27912087912088
201508,124313,11560,11560540,2,00,04,8.99831043956044
201508,124313,11560,11560540,2,00,05,11.9758791208791
201508,124313,11560,11560540,2,00,06,4.06350274725275
201508,124313,11560,11560540,2,10,00,3.01207417582418
201508,124313,11560,11560540,2,10,01,0.00114010989010989
201508,124313,11560,11560540,2,10,02,0.113695054945055
201508,124313,11560,11560540,2,10,03,0.334395604395604
201508,124313,11560,11560540,2,10,04,0.576332417582418
201508,124313,11560,11560540,2,10,05,1.34896978021978
201508,124313,11560,11560540,2,10,06,0.637541208791209
201508,124313,11560,11560540,2,20,00,6.94990384615385
201508,124313,11560,11560540,2,20,01,0.246593406593407
201508,124313,11560,11560540,2,20,02,0.220837912087912
201508,124313,11560,11560540,2,20,03,0.783461538461538
201508,124313,11560,11560540,2,20,04,1.38005494505495
201508,124313,11560,11560540,2,20,05,2.88879120879121
201508,124313,11560,11560540,2,20,06,1.43016483516484
201508,124313,11560,11560540,2,30,00,9.08756868131868
201508,124313,11560,11560540,2,30,01,0.077760989010989
201508,124313,11560,11560540,2,30,02,0.83570054945055
201508,124313,11560,11560540,2,30,03,2.07836538461538
201508,124313,11560,11560540,2,30,04,2.34842032967033
201508,124313,11560,11560540,2,30,05,2.92380494505495
201508,124313,11560,11560540,2,30,06,0.823516483516484
201508,124313,11560,11560540,2,40,00,8.09629120879121
201508,124313,11560,11560540,2,40,01,0.100027472527473
201508,124313,11560,11560540,2,40,02,1.10365384615385
201508,124313,11560,11560540,2,40,03,1.99708791208791
201508,124313,11560,11560540,2,40,04,2.00885989010989
201508,124313,11560,11560540,2,40,05,2.32335164835165
201508,124313,11560,11560540,2,40,06,0.56331043956044
201508,124313,11560,11560540,2,50,00,6.81328296703297
201508,124313,11560,11560540,2,50,01,0.136565934065934
201508,124313,11560,11560540,2,50,02,1.30848901098901
201508,124313,11560,11560540,2,50,03,1.71684065934066
201508,124313,11560,11560540,2,50,04,1.5873489010989
201508,124313,11560,11560540,2,50,05,1.59565934065934
201508,124313,11560,11560540,2,50,06,0.468379120879121
201508,124313,11560,11560540,2,60,00,4.68241758241758
201508,124313,11560,11560540,2,60,01,0.0830494505494506
201508,124313,11560,11560540,2,60,02,1.09721153846154
201508,124313,11560,11560540,2,60,03,1.36896978021978
201508,124313,11560,11560540,2,60,04,1.09729395604396
201508,124313,11560,11560540,2,60,05,0.895302197802198
201508,124313,11560,11560540,2,60,06,0.140590659340659
201508,124314,11560,11560540,1,00,00,409.954121212121
201508,124314,11560,11560540,1,00,01,1.34260606060606
201508,124314,11560,11560540,1,00,02,68.4687272727273
201508,124314,11560,11560540,1,00,03,95.0971212121212
201508,124314,11560,11560540,1,00,04,104.430636363636
201508,124314,11560,11560540,1,00,05,112.364909090909
201508,124314,11560,11560540,1,00,06,28.2501212121212
201508,124314,11560,11560540,1,10,00,3.42972727272727
201508,124314,11560,11560540,1,10,01,0
201508,124314,11560,11560540,1,10,02,0.0125454545454545
201508,124314,11560,11560540,1,10,03,0.0563939393939394
201508,124314,11560,11560540,1,10,04,0.612727272727273
201508,124314,11560,11560540,1,10,05,1.81466666666667
201508,124314,11560,11560540,1,10,06,0.933393939393939
201508,124314,11560,11560540,1,20,00,58.4954848484849
201508,124314,11560,11560540,1,20,01,0.263212121212121
201508,124314,11560,11560540,1,20,02,7.93830303030303
201508,124314,11560,11560540,1,20,03,11.5400909090909
201508,124314,11560,11560540,1,20,04,12.6205151515152
201508,124314,11560,11560540,1,20,05,18.6766363636364
201508,124314,11560,11560540,1,20,06,7.45672727272727
201508,124314,11560,11560540,1,30,00,130.030696969697
201508,124314,11560,11560540,1,30,01,0.405151515151515
201508,124314,11560,11560540,1,30,02,21.4993939393939
201508,124314,11560,11560540,1,30,03,29.3351818181818
201508,124314,11560,11560540,1,30,04,32.1956666666667
201508,124314,11560,11560540,1,30,05,37.6496060606061
201508,124314,11560,11560540,1,30,06,8.94569696969697
201508,124314,11560,11560540,1,40,00,121.089060606061
201508,124314,11560,11560540,1,40,01,0.442060606060606
201508,124314,11560,11560540,1,40,02,20.7718181818182
201508,124314,11560,11560540,1,40,03,28.9118787878788
201508,124314,11560,11560540,1,40,04,32.5040606060606
201508,124314,11560,11560540,1,40,05,32.0790909090909
201508,124314,11560,11560540,1,40,06,6.38015151515151
201508,124314,11560,11560540,1,50,00,71.3803333333333
201508,124314,11560,11560540,1,50,01,0.232181818181818
201508,124314,11560,11560540,1,50,02,13.2353636363636
201508,124314,11560,11560540,1,50,03,17.601696969697
201508,124314,11560,11560540,1,50,04,19.4047272727273
201508,124314,11560,11560540,1,50,05,17.2685151515152
201508,124314,11560,11560540,1,50,06,3.63784848484848
201508,124314,11560,11560540,1,60,00,25.5288181818182
201508,124314,11560,11560540,1,60,01,0
201508,124314,11560,11560540,1,60,02,5.01130303030303
201508,124314,11560,11560540,1,60,03,7.65187878787879
201508,124314,11560,11560540,1,60,04,7.09293939393939
201508,124314,11560,11560540,1,60,05,4.87639393939394
201508,124314,11560,11560540,1,60,06,0.89630303030303
201508,124314,11560,11560540,2,00,00,156.363181818182
201508,124314,11560,11560540,2,00,01,1.79431818181818
201508,124314,11560,11560540,2,00,02,18.4564393939394
201508,124314,11560,11560540,2,00,03,35.8362121212121
201508,124314,11560,11560540,2,00,04,40.2775
201508,124314,11560,11560540,2,00,05,46.0976515151515
201508,124314,11560,11560540,2,00,06,13.9010606060606
201508,124314,11560,11560540,2,10,00,10.9538636363636
201508,124314,11560,11560540,2,10,01,0.045530303030303
201508,124314,11560,11560540,2,10,02,0.844545454545455
201508,124314,11560,11560540,2,10,03,1.85242424242424
201508,124314,11560,11560540,2,10,04,2.34795454545455
201508,124314,11560,11560540,2,10,05,4.00257575757576
201508,124314,11560,11560540,2,10,06,1.86083333333333
201508,124314,11560,11560540,2,20,00,28.3009090909091
201508,124314,11560,11560540,2,20,01,1.02886363636364
201508,124314,11560,11560540,2,20,02,1.24136363636364
201508,124314,11560,11560540,2,20,03,3.54537878787879
201508,124314,11560,11560540,2,20,04,6.11962121212121
201508,124314,11560,11560540,2,20,05,11.1012121212121
201508,124314,11560,11560540,2,20,06,5.2644696969697
201508,124314,11560,11560540,2,30,00,46.5064393939394
201508,124314,11560,11560540,2,30,01,0.416742424242424
201508,124314,11560,11560540,2,30,02,3.5625
201508,124314,11560,11560540,2,30,03,10.2480303030303
201508,124314,11560,11560540,2,30,04,13.4961363636364
201508,124314,11560,11560540,2,30,05,15.169696969697
201508,124314,11560,11560540,2,30,06,3.61333333333333
201508,124314,11560,11560540,2,40,00,32.9225
201508,124314,11560,11560540,2,40,01,0.220454545454545
201508,124314,11560,11560540,2,40,02,4.39560606060606
201508,124314,11560,11560540,2,40,03,8.4
201508,124314,11560,11560540,2,40,04,8.47242424242424
201508,124314,11560,11560540,2,40,05,9.51537878787879
201508,124314,11560,11560540,2,40,06,1.91863636363636
201508,124314,11560,11560540,2,50,00,24.0859848484848
201508,124314,11560,11560540,2,50,01,0.0827272727272727
201508,124314,11560,11560540,2,50,02,4.91393939393939
201508,124314,11560,11560540,2,50,03,7.05257575757576
201508,124314,11560,11560540,2,50,04,6.23727272727273
201508,124314,11560,11560540,2,50,05,4.67742424242424
201508,124314,11560,11560540,2,50,06,1.12204545454545
201508,124314,11560,11560540,2,60,00,13.5934848484848
201508,124314,11560,11560540,2,60,01,0
201508,124314,11560,11560540,2,60,02,3.49848484848485
201508,124314,11560,11560540,2,60,03,4.73780303030303
201508,124314,11560,11560540,2,60,04,3.60409090909091
201508,124314,11560,11560540,2,60,05,1.63136363636364
201508,124314,11560,11560540,2,60,06,0.121742424242424
201508,124366,11560,11560540,1,00,00,1022.70257142857
201508,124366,11560,11560540,1,00,01,5.342
201508,124366,11560,11560540,1,00,02,163.310714285714
201508,124366,11560,11560540,1,00,03,273.668571428571
201508,124366,11560,11560540,1,00,04,261.543928571429
201508,124366,11560,11560540,1,00,05,250.560642857143
201508,124366,11560,11560540,1,00,06,68.2767142857143
201508,124366,11560,11560540,1,10,00,0
201508,124366,11560,11560540,1,10,01,0
201508,124366,11560,11560540,1,10,02,0
201508,124366,11560,11560540,1,10,03,0
201508,124366,11560,11560540,1,10,04,0
201508,124366,11560,11560540,1,10,05,0
201508,124366,11560,11560540,1,10,06,0
201508,124366,11560,11560540,1,20,00,141.420214285714
201508,124366,11560,11560540,1,20,01,0.211714285714286
201508,124366,11560,11560540,1,20,02,21.3562142857143
201508,124366,11560,11560540,1,20,03,36.0694285714286
201508,124366,11560,11560540,1,20,04,34.3449285714286
201508,124366,11560,11560540,1,20,05,38.9941428571429
201508,124366,11560,11560540,1,20,06,10.4437857142857
201508,124366,11560,11560540,1,30,00,319.415857142857
201508,124366,11560,11560540,1,30,01,2.63757142857143
201508,124366,11560,11560540,1,30,02,49.7401428571429
201508,124366,11560,11560540,1,30,03,82.4468571428571
201508,124366,11560,11560540,1,30,04,77.2847142857143
201508,124366,11560,11560540,1,30,05,83.995
201508,124366,11560,11560540,1,30,06,23.3115714285714
201508,124366,11560,11560540,1,40,00,292.494785714286
201508,124366,11560,11560540,1,40,01,1.58442857142857
201508,124366,11560,11560540,1,40,02,46.4007857142857
201508,124366,11560,11560540,1,40,03,77.849
201508,124366,11560,11560540,1,40,04,74.6264285714286
201508,124366,11560,11560540,1,40,05,71.7888571428571
201508,124366,11560,11560540,1,40,06,20.2452857142857
201508,124366,11560,11560540,1,50,00,194.686071428571
201508,124366,11560,11560540,1,50,01,0.908285714285714
201508,124366,11560,11560540,1,50,02,32.0881428571429
201508,124366,11560,11560540,1,50,03,52.5762857142857
201508,124366,11560,11560540,1,50,04,53.1537857142857
201508,124366,11560,11560540,1,50,05,43.8954285714286
201508,124366,11560,11560540,1,50,06,12.0641428571429
201508,124366,11560,11560540,1,60,00,74.6856428571429
201508,124366,11560,11560540,1,60,01,0
201508,124366,11560,11560540,1,60,02,13.7254285714286
201508,124366,11560,11560540,1,60,03,24.727
201508,124366,11560,11560540,1,60,04,22.1340714285714
201508,124366,11560,11560540,1,60,05,11.8872142857143
201508,124366,11560,11560540,1,60,06,2.21192857142857
201508,124366,11560,11560540,2,00,00,168.437142857143
201508,124366,11560,11560540,2,00,01,1.64553571428571
201508,124366,11560,11560540,2,00,02,16.5401785714286
201508,124366,11560,11560540,2,00,03,55.9575
201508,124366,11560,11560540,2,00,04,51.7117857142857
201508,124366,11560,11560540,2,00,05,40.75375
201508,124366,11560,11560540,2,00,06,1.82839285714286
201508,124366,11560,11560540,2,10,00,1.20214285714286
201508,124366,11560,11560540,2,10,01,0
201508,124366,11560,11560540,2,10,02,0
201508,124366,11560,11560540,2,10,03,1.20214285714286
201508,124366,11560,11560540,2,10,04,0
201508,124366,11560,11560540,2,10,05,0
201508,124366,11560,11560540,2,10,06,0
201508,124366,11560,11560540,2,20,00,22.4341071428571
201508,124366,11560,11560540,2,20,01,0.316964285714286
201508,124366,11560,11560540,2,20,02,0.417321428571429
201508,124366,11560,11560540,2,20,03,5.48982142857143
201508,124366,11560,11560540,2,20,04,7.21535714285714
201508,124366,11560,11560540,2,20,05,8.24660714285714
201508,124366,11560,11560540,2,20,06,0.748035714285714
201508,124366,11560,11560540,2,30,00,51.6269642857143
201508,124366,11560,11560540,2,30,01,1.32857142857143
201508,124366,11560,11560540,2,30,02,3.98535714285714
201508,124366,11560,11560540,2,30,03,15.2317857142857
201508,124366,11560,11560540,2,30,04,14.9505357142857
201508,124366,11560,11560540,2,30,05,15.4655357142857
201508,124366,11560,11560540,2,30,06,0.665178571428571
201508,124366,11560,11560540,2,40,00,41.7039285714286
201508,124366,11560,11560540,2,40,01,0
201508,124366,11560,11560540,2,40,02,4.77857142857143
201508,124366,11560,11560540,2,40,03,13.3005357142857
201508,124366,11560,11560540,2,40,04,13.0153571428571
201508,124366,11560,11560540,2,40,05,10.2628571428571
201508,124366,11560,11560540,2,40,06,0.346607142857143
201508,124366,11560,11560540,2,50,00,36.9475
201508,124366,11560,11560540,2,50,01,0
201508,124366,11560,11560540,2,50,02,5.355
201508,124366,11560,11560540,2,50,03,13.8819642857143
201508,124366,11560,11560540,2,50,04,11.6875
201508,124366,11560,11560540,2,50,05,5.95446428571429
201508,124366,11560,11560540,2,50,06,0.0685714285714286
201508,124366,11560,11560540,2,60,00,14.5225
201508,124366,11560,11560540,2,60,01,0
201508,124366,11560,11560540,2,60,02,2.00392857142857
201508,124366,11560,11560540,2,60,03,6.85125
201508,124366,11560,11560540,2,60,04,4.84303571428571
201508,124366,11560,11560540,2,60,05,0.824285714285714
201508,124366,11560,11560540,2,60,06,0
201508,124367,11560,11560540,1,00,00,1916.90661904762
201508,124367,11560,11560540,1,00,01,16.6952380952381
201508,124367,11560,11560540,1,00,02,330.277476190476
201508,124367,11560,11560540,1,00,03,487.232142857143
201508,124367,11560,11560540,1,00,04,504.95380952381
201508,124367,11560,11560540,1,00,05,470.567047619048
201508,124367,11560,11560540,1,00,06,107.180904761905
201508,124367,11560,11560540,1,10,00,9.62352380952381
201508,124367,11560,11560540,1,10,01,0
201508,124367,11560,11560540,1,10,02,0.555333333333333
201508,124367,11560,11560540,1,10,03,2.26661904761905
201508,124367,11560,11560540,1,10,04,2.86847619047619
201508,124367,11560,11560540,1,10,05,2.77571428571429
201508,124367,11560,11560540,1,10,06,1.15738095238095
201508,124367,11560,11560540,1,20,00,277.247190476191
201508,124367,11560,11560540,1,20,01,2.50952380952381
201508,124367,11560,11560540,1,20,02,40.5030476190476
201508,124367,11560,11560540,1,20,03,66.475619047619
201508,124367,11560,11560540,1,20,04,68.6530476190476
201508,124367,11560,11560540,1,20,05,79.857380952381
201508,124367,11560,11560540,1,20,06,19.2485714285714
201508,124367,11560,11560540,1,30,00,611.440714285714
201508,124367,11560,11560540,1,30,01,6.24719047619048
201508,124367,11560,11560540,1,30,02,103.760476190476
201508,124367,11560,11560540,1,30,03,152.849571428571
201508,124367,11560,11560540,1,30,04,155.094619047619
201508,124367,11560,11560540,1,30,05,158.842238095238
201508,124367,11560,11560540,1,30,06,34.646619047619
201508,124367,11560,11560540,1,40,00,559.386952380952
201508,124367,11560,11560540,1,40,01,4.52233333333333
201508,124367,11560,11560540,1,40,02,100.166285714286
201508,124367,11560,11560540,1,40,03,141.899380952381
201508,124367,11560,11560540,1,40,04,150.541619047619
201508,124367,11560,11560540,1,40,05,132.459428571429
201508,124367,11560,11560540,1,40,06,29.7979047619048
201508,124367,11560,11560540,1,50,00,322.853428571429
201508,124367,11560,11560540,1,50,01,2.88047619047619
201508,124367,11560,11560540,1,50,02,58.4288571428571
201508,124367,11560,11560540,1,50,03,83.194380952381
201508,124367,11560,11560540,1,50,04,89.0457142857143
201508,124367,11560,11560540,1,50,05,71.947
201508,124367,11560,11560540,1,50,06,17.357
201508,124367,11560,11560540,1,60,00,136.35480952381
201508,124367,11560,11560540,1,60,01,0.535714285714286
201508,124367,11560,11560540,1,60,02,26.8634761904762
201508,124367,11560,11560540,1,60,03,40.5465714285714
201508,124367,11560,11560540,1,60,04,38.7503333333333
201508,124367,11560,11560540,1,60,05,24.6852857142857
201508,124367,11560,11560540,1,60,06,4.97342857142857
201508,124367,11560,11560540,2,00,00,444.760357142857
201508,124367,11560,11560540,2,00,01,10.0084523809524
201508,124367,11560,11560540,2,00,02,51.0878571428571
201508,124367,11560,11560540,2,00,03,114.231785714286
201508,124367,11560,11560540,2,00,04,121.773095238095
201508,124367,11560,11560540,2,00,05,120.543214285714
201508,124367,11560,11560540,2,00,06,27.1159523809524
201508,124367,11560,11560540,2,10,00,13.6310714285714
201508,124367,11560,11560540,2,10,01,0
201508,124367,11560,11560540,2,10,02,1.2327380952381
201508,124367,11560,11560540,2,10,03,3.45380952380952
201508,124367,11560,11560540,2,10,04,3.30333333333333
201508,124367,11560,11560540,2,10,05,3.965
201508,124367,11560,11560540,2,10,06,1.67619047619048
201508,124367,11560,11560540,2,20,00,84.8197619047619
201508,124367,11560,11560540,2,20,01,2.33440476190476
201508,124367,11560,11560540,2,20,02,5.17166666666667
201508,124367,11560,11560540,2,20,03,17.1265476190476
201508,124367,11560,11560540,2,20,04,23.2980952380952
201508,124367,11560,11560540,2,20,05,28.5879761904762
201508,124367,11560,11560540,2,20,06,8.30107142857143
201508,124367,11560,11560540,2,30,00,128.394404761905
201508,124367,11560,11560540,2,30,01,3.93738095238095
201508,124367,11560,11560540,2,30,02,11.7927380952381
201508,124367,11560,11560540,2,30,03,31.7390476190476
201508,124367,11560,11560540,2,30,04,35.3086904761905
201508,124367,11560,11560540,2,30,05,37.9967857142857
201508,124367,11560,11560540,2,30,06,7.61976190476191
201508,124367,11560,11560540,2,40,00,99.1470238095238
201508,124367,11560,11560540,2,40,01,1.98964285714286
201508,124367,11560,11560540,2,40,02,13.3694047619048
201508,124367,11560,11560540,2,40,03,25.7658333333333
201508,124367,11560,11560540,2,40,04,27.2904761904762
201508,124367,11560,11560540,2,40,05,25.7484523809524
201508,124367,11560,11560540,2,40,06,4.98321428571429
201508,124367,11560,11560540,2,50,00,78.5259523809524
201508,124367,11560,11560540,2,50,01,1.5352380952381
201508,124367,11560,11560540,2,50,02,12.2625
201508,124367,11560,11560540,2,50,03,22.7185714285714
201508,124367,11560,11560540,2,50,04,21.2045238095238
201508,124367,11560,11560540,2,50,05,17.3175
201508,124367,11560,11560540,2,50,06,3.48761904761905
201508,124367,11560,11560540,2,60,00,40.2421428571429
201508,124367,11560,11560540,2,60,01,0.211785714285714
201508,124367,11560,11560540,2,60,02,7.25880952380952
201508,124367,11560,11560540,2,60,03,13.4279761904762
201508,124367,11560,11560540,2,60,04,11.3679761904762
201508,124367,11560,11560540,2,60,05,6.9275
201508,124367,11560,11560540,2,60,06,1.04809523809524
201508,124368,11560,11560540,1,00,00,1259.123625
201508,124368,11560,11560540,1,00,01,10.191875
201508,124368,11560,11560540,1,00,02,202.79225
201508,124368,11560,11560540,1,00,03,332.14075
201508,124368,11560,11560540,1,00,04,334.24675
201508,124368,11560,11560540,1,00,05,304.354125
201508,124368,11560,11560540,1,00,06,75.397875
201508,124368,11560,11560540,1,10,00,2.45675
201508,124368,11560,11560540,1,10,01,0
201508,124368,11560,11560540,1,10,02,0.31275
201508,124368,11560,11560540,1,10,03,0.626
201508,124368,11560,11560540,1,10,04,0.991
201508,124368,11560,11560540,1,10,05,0.527
201508,124368,11560,11560540,1,10,06,0
201508,124368,11560,11560540,1,20,00,177.428125
201508,124368,11560,11560540,1,20,01,1.595375
201508,124368,11560,11560540,1,20,02,26.470375
201508,124368,11560,11560540,1,20,03,43.798
201508,124368,11560,11560540,1,20,04,42.610625
201508,124368,11560,11560540,1,20,05,49.391
201508,124368,11560,11560540,1,20,06,13.56275
201508,124368,11560,11560540,1,30,00,379.448875
201508,124368,11560,11560540,1,30,01,3.792375
201508,124368,11560,11560540,1,30,02,58.537625
201508,124368,11560,11560540,1,30,03,97.68325
201508,124368,11560,11560540,1,30,04,97.178
201508,124368,11560,11560540,1,30,05,98.5685
201508,124368,11560,11560540,1,30,06,23.689125
201508,124368,11560,11560540,1,40,00,358.24275
201508,124368,11560,11560540,1,40,01,2.62575
201508,124368,11560,11560540,1,40,02,56.63675
201508,124368,11560,11560540,1,40,03,93.948875
201508,124368,11560,11560540,1,40,04,96.417875
201508,124368,11560,11560540,1,40,05,86.710125
201508,124368,11560,11560540,1,40,06,21.903375
201508,124368,11560,11560540,1,50,00,234.16775
201508,124368,11560,11560540,1,50,01,1.93825
201508,124368,11560,11560540,1,50,02,40.2665
201508,124368,11560,11560540,1,50,03,63.015875
201508,124368,11560,11560540,1,50,04,65.011625
201508,124368,11560,11560540,1,50,05,50.97
201508,124368,11560,11560540,1,50,06,12.9655
201508,124368,11560,11560540,1,60,00,107.379375
201508,124368,11560,11560540,1,60,01,0.240125
201508,124368,11560,11560540,1,60,02,20.56825
201508,124368,11560,11560540,1,60,03,33.06875
201508,124368,11560,11560540,1,60,04,32.037625
201508,124368,11560,11560540,1,60,05,18.1875
201508,124368,11560,11560540,1,60,06,3.277125
201508,124368,11560,11560540,2,00,00,267.866875
201508,124368,11560,11560540,2,00,01,4.7925
201508,124368,11560,11560540,2,00,02,41.3840625
201508,124368,11560,11560540,2,00,03,76.995
201508,124368,11560,11560540,2,00,04,72.4221875
201508,124368,11560,11560540,2,00,05,60.3096875
201508,124368,11560,11560540,2,00,06,11.9634375
201508,124368,11560,11560540,2,10,00,6.7346875
201508,124368,11560,11560540,2,10,01,0
201508,124368,11560,11560540,2,10,02,1.4203125
201508,124368,11560,11560540,2,10,03,2.741875
201508,124368,11560,11560540,2,10,04,1.9815625
201508,124368,11560,11560540,2,10,05,0.465
201508,124368,11560,11560540,2,10,06,0.1259375
201508,124368,11560,11560540,2,20,00,39.7271875
201508,124368,11560,11560540,2,20,01,1.0659375
